label,occupancy_pct,tc_util_pct,l1_hit_pct,l2_hit_pct,dram_read_bw,dram_write_bw,load_coalesce_bytes,stall_long_sb,stall_short_sb,stall_wait,stall_mio,stall_lg_throttle,stall_barrier,stall_math_throttle,stall_tex_throttle
FA v2 pipeline_pad2 (+8 K/V/W),16.33,36.2,6.588,94.24,3.413e+10,2.104e+10,16,0.13,0.3,0.9,0.328,0.142,0.58,3.21,0
